id,status,parsed_time
corvil-a-pico-company-c-engineer-warszawa,expired,2022-05-22 15:54:10.858794
benefit-systems-administrator-bazy-danych-wroclaw,expired,2022-05-22 15:54:10.858794
benefit-systems-administrator-bazy-danych-poznan,expired,2022-05-22 15:54:10.858794
benefit-systems-administrator-bazy-danych-gdansk,expired,2022-05-22 15:54:10.858794
cshark-javascript-developer-warszawa,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-lublin,expired,2022-05-22 15:54:10.858794
artifex-mundi-s-a-game-developer-gameplay-programmer-warszawa,expired,2022-05-22 15:54:10.858794
artifex-mundi-s-a-game-developer-gameplay-programmer-bydgoszcz,expired,2022-05-22 15:54:10.858794
fingerprintjs-senior-infrastructure-engineer-wroclaw,expired,2022-05-22 15:54:10.858794
volt-technical-support-specialist-krakow,expired,2022-05-22 15:54:10.858794
volt-senior-it-business-analyst-eba7205e-721c-45a7-b57c-1b01986673b8,expired,2022-05-22 15:54:10.858794
volt-technical-support-specialist-katowice,expired,2022-05-22 15:54:10.858794
volt-senior-it-business-analyst-045cf611-394c-4ce2-b860-4a9bd965d4ce,expired,2022-05-22 15:54:10.858794
kotrak-s-a-devops-engineer-bielsko-biala,expired,2022-05-22 15:54:10.858794
advisor-net-developer-poznan,expired,2022-05-22 15:54:10.858794
elmodis-sp-z-o-o-microsoft-azure-devops-warszawa,expired,2022-05-22 15:54:10.858794
elmodis-sp-z-o-o-microsoft-azure-devops-wroclaw,expired,2022-05-22 15:54:10.858794
proservice-finteco-remote-frontend-angular-developer-krakow,expired,2022-05-22 15:54:10.858794
kotrak-s-a-full-stack-developer-bielsko-biala,expired,2022-05-22 15:54:10.858794
sportano-magento-frontend-developer-wroclaw,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-kielce,expired,2022-05-22 15:54:10.858794
unity-group-java-developer-f3a49453-c13f-41e6-8ee6-4e925d47620f,expired,2022-05-22 15:54:10.858794
unity-group-java-developer-b2278757-aa39-445e-8458-04c491fdde9f,expired,2022-05-22 15:54:10.858794
mbank-administrator-aplikacji-windows-lodz,expired,2022-05-22 15:54:10.858794
mbank-administrator-aplikacji-windows-wroclaw,expired,2022-05-22 15:54:10.858794
concise-software-android-developer-0a73d89f-8044-4df6-bccf-08bdebf293cc,expired,2022-05-22 15:54:10.858794
concise-software-android-developer-bialystok,expired,2022-05-22 15:54:10.858794
concise-software-backend-web-developer-node-js-bialystok,expired,2022-05-22 15:54:10.858794
concise-software-backend-web-developer-node-js-krakow,expired,2022-05-22 15:54:10.858794
binarycortex-node-js-developer-zurych,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-iam-engineer-cybersecurity-wroclaw,expired,2022-05-22 15:54:10.858794
droptica-php-fullstack-developer-mid-senior-lead-363b38a1-4496-45b4-accc-148da9f68965,expired,2022-05-22 15:54:10.858794
droptica-php-fullstack-developer-mid-senior-lead-7d2f0bdf-1364-4feb-a03d-76ea7b809054,expired,2022-05-22 15:54:10.858794
proservice-finteco-remote-frontend-angular-developer-wroclaw,expired,2022-05-22 15:54:10.858794
crestt-analityk-biznesowo-systemowy-712df096-42fa-4e8a-9162-9eb78cd8740e,expired,2022-05-22 15:54:10.858794
roche-back-end-java-engineer-poznan,expired,2022-05-22 15:54:10.858794
crestt-scrum-master-gdansk,expired,2022-05-22 15:54:10.858794
unity-group-php-developer-f94ff4ba-fd7b-471f-841e-d8780d256ab1,expired,2022-05-22 15:54:10.858794
x-one-php-symfony-developer-9768208d-343e-4109-98b7-f71d74a5d4c6,expired,2022-05-22 15:54:10.858794
nexio-management-programista-java-4b2430af-4263-4bfa-9f20-c120cc1336ec,expired,2022-05-22 15:54:10.858794
mbank-net-developer-e6bd63e3-a036-4f3d-b694-3ca4ad7bd888,expired,2022-05-22 15:54:10.858794
mbank-net-developer-c8f3a669-7062-4ec2-b9eb-4788b466c9fd,expired,2022-05-22 15:54:10.858794
x-one-php-symfony-developer-531ed743-9167-42a0-9280-290c7a0c7efd,expired,2022-05-22 15:54:10.858794
first-line-software-mid-net-cms-e-commerce-developer-odessa,expired,2022-05-22 15:54:10.858794
crestt-java-software-engineer-microservices-6dba60a5-7282-4cb9-83d1-e31055ebee1a,expired,2022-05-22 15:54:10.858794
mbank-globus-developer-lodz,expired,2022-05-22 15:54:10.858794
crestt-java-software-engineer-microservices-57b1ca82-8a10-42bd-9edf-f12f91c6b3c9,expired,2022-05-22 15:54:10.858794
youlead-net-developer-poznan,expired,2022-05-22 15:54:10.858794
aspello-mid-senior-php-symfony-developer,expired,2022-05-22 15:54:10.858794
x-one-php-symfony-developer-poznan,expired,2022-05-22 15:54:10.858794
x-one-php-symfony-developer-warszawa,expired,2022-05-22 15:54:10.858794
polsoft-engineering-sp-z-o-o-android-developer-krakow,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-python-perl-software-developer-for-linux-wroclaw,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-czestochowa,expired,2022-05-22 15:54:10.858794
mbank-globus-developer-wroclaw,expired,2022-05-22 15:54:10.858794
britenet-remote-android-developer-lublin,expired,2022-05-22 15:54:10.858794
britenet-remote-android-developer-lodz,expired,2022-05-22 15:54:10.858794
iview-recruitment-ux-designer-wroclaw,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-rdbms-migration-automation-specialist-wroclaw,expired,2022-05-22 15:54:10.858794
cloud-services-junior-java-developer-wroclaw,expired,2022-05-22 15:54:10.858794
exadel-poland-sp-z-o-o-senior-dwh-bi-engineer-wroclaw,expired,2022-05-22 15:54:10.858794
exadel-poland-sp-z-o-o-senior-dwh-bi-engineer-gdansk,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-iam-automation-engineer-cybersecurity-wroclaw,expired,2022-05-22 15:54:10.858794
polsoft-engineering-sp-z-o-o-android-developer-warszawa,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-bydgoszcz,expired,2022-05-22 15:54:10.858794
simcorp-devops-engineer-wroclaw,expired,2022-05-22 15:54:10.858794
crustlab-devops-engineer-5f534eca-d1b1-4514-a628-025b7e411dd9,expired,2022-05-22 15:54:10.858794
showpad-software-engineer-backend-warszawa,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-iam-engineer-cybersecurity-warszawa,expired,2022-05-22 15:54:10.858794
cloud-services-junior-java-developer-warszawa,expired,2022-05-22 15:54:10.858794
sportano-magento-frontend-developer-zielona-gora,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-python-perl-software-developer-for-linux-warszawa,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-bielsko-biala,expired,2022-05-22 15:54:10.858794
unity-group-qa-engineer-b08d0e67-1207-496f-bcb9-d64aaa38d06a,expired,2022-05-22 15:54:10.858794
simcorp-devops-engineer-katowice,expired,2022-05-22 15:54:10.858794
unity-group-qa-engineer-ca6c250b-a7b2-4086-b032-066a0bcb2527,expired,2022-05-22 15:54:10.858794
in-team-java-developer-134faea7-2144-4a14-9dde-e7905ad989eb,expired,2022-05-22 15:54:10.858794
vectra-s-a-it-administrator-lodz,expired,2022-05-22 15:54:10.858794
useo-sp-z-o-o-product-manager-in-a-young-startup,expired,2022-05-22 15:54:10.858794
useo-sp-z-o-o-product-manager-in-a-young-startup-krakow,expired,2022-05-22 15:54:10.858794
coinfirm-customer-support-specialist-krakow,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-information-security-analyst-warszawa,expired,2022-05-22 15:54:10.858794
unity-group-junior-shopify-specialist-warszawa,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-bialystok,expired,2022-05-22 15:54:10.858794
skills-matter-cloud-security-engineer-wroclaw,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-szczecin,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-torun,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-zielona-gora,expired,2022-05-22 15:54:10.858794
arrakis-senior-data-engineer-lublin,expired,2022-05-22 15:54:10.858794
arrakis-senior-data-engineer-opole,expired,2022-05-22 15:54:10.858794
arrakis-senior-data-engineer-zielona-gora,expired,2022-05-22 15:54:10.858794
arrakis-senior-data-engineer-torun,expired,2022-05-22 15:54:10.858794
arrakis-senior-data-engineer-lodz,expired,2022-05-22 15:54:10.858794
arrakis-senior-data-engineer-gdansk,expired,2022-05-22 15:54:10.858794
people-it-security-architect-engineer-lodz,expired,2022-05-22 15:54:10.858794
people-it-security-architect-engineer-krakow,expired,2022-05-22 15:54:10.858794
from-poland-with-dev-java-spring-developer-swoboda-i-spokoj-gdynia,expired,2022-05-22 15:54:10.858794
people-it-security-architect-engineer-wroclaw,expired,2022-05-22 15:54:10.858794
people-it-security-architect-engineer-gdansk,expired,2022-05-22 15:54:10.858794
from-poland-with-dev-java-spring-developer-swoboda-i-spokoj-warszawa,expired,2022-05-22 15:54:10.858794
arrakis-senior-data-engineer-bialystok,expired,2022-05-22 15:54:10.858794
arrakis-senior-data-engineer-rzeszow,expired,2022-05-22 15:54:10.858794
arrakis-senior-data-engineer-kielce,expired,2022-05-22 15:54:10.858794
arrakis-senior-data-engineer-olsztyn,expired,2022-05-22 15:54:10.858794
papaya-global-r-d-team-leader-wroclaw,expired,2022-05-22 15:54:10.858794
papaya-global-r-d-team-leader-katowice,expired,2022-05-22 15:54:10.858794
papaya-global-r-d-team-leader-poznan,expired,2022-05-22 15:54:10.858794
papaya-global-senior-devops-engineer-gdansk,expired,2022-05-22 15:54:10.858794
papaya-global-senior-devops-engineer-bialystok,expired,2022-05-22 15:54:10.858794
papaya-global-senior-devops-engineer-wroclaw,expired,2022-05-22 15:54:10.858794
papaya-global-senior-devops-engineer-warszawa,expired,2022-05-22 15:54:10.858794
papaya-global-senior-front-end-developer-katowice,expired,2022-05-22 15:54:10.858794
papaya-global-senior-front-end-developer-poznan,expired,2022-05-22 15:54:10.858794
papaya-global-senior-front-end-developer-gdansk,expired,2022-05-22 15:54:10.858794
papaya-global-r-d-team-leader-warszawa,expired,2022-05-22 15:54:10.858794
papaya-global-senior-devops-engineer-katowice,expired,2022-05-22 15:54:10.858794
papaya-global-senior-front-end-developer-378e05c1-6305-40dd-a775-346b1ed3fde0,expired,2022-05-22 15:54:10.858794
papaya-global-r-d-team-leader-gdansk,expired,2022-05-22 15:54:10.858794
papaya-global-senior-front-end-developer-warszawa,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-torun,expired,2022-05-22 15:54:10.858794
infor-devops-engineer-aws-azure-warszawa,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-opole,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-katowice,expired,2022-05-22 15:54:10.858794
binary-cortex-flutter-mobile-developer-berlin,expired,2022-05-22 15:54:10.858794
skills-matter-cloud-security-engineer-gdansk,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-krakow,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-poznan,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-katowice,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-bialystok,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-bielsko-biala,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-bydgoszcz,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-czestochowa,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-kielce,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-lublin,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-lodz,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-olsztyn,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-opole,expired,2022-05-22 15:54:10.858794
samba-tv-data-engineer-mid-regular-2ac4c897-9c22-44e9-b84b-a757eba3ca5f,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-scrum-master-e2db4cc8-c5cf-485f-8b6e-2755c3af7c8f,expired,2022-05-22 15:54:10.858794
in-team-java-developer-7d1baab9-bfce-440e-9eab-1d54732d178c,expired,2022-05-22 15:54:10.858794
droptica-php-fullstack-developer-mid-senior-lead-a31ac491-ad2e-4adc-8868-4b8a7b619bf2,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-scrum-master-a5384bd2-4f18-4f8b-a9f4-78ea14e49191,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-iam-automation-engineer-cybersecurity-warszawa,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-gdansk,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-information-security-analyst-wroclaw,expired,2022-05-22 15:54:10.858794
solwit-sa-frontend-developer-angular-8-krakow,expired,2022-05-22 15:54:10.858794
solwit-sa-frontend-developer-angular-8-warszawa,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-rzeszow,expired,2022-05-22 15:54:10.858794
binarycortex-node-js-developer-berlin,expired,2022-05-22 15:54:10.858794
in-team-java-developer-c8b06bd8-a082-45f9-bc81-73a82540c196,expired,2022-05-22 15:54:10.858794
qualityminds-senior-test-automation-engineer-lodz,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-test-automation-senior-specialist-wroclaw,expired,2022-05-22 15:54:10.858794
fabrity-sp-z-o-o-mid-senior-devops-engineer-warszawa,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-poznan,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-olsztyn,expired,2022-05-22 15:54:10.858794
forte-digital-senior-lead-net-developer-krakow,expired,2022-05-22 15:54:10.858794
forte-digital-net-developer-3642ba29-bbf8-435d-8aab-2789787569f1,expired,2022-05-22 15:54:10.858794
fabrity-sp-z-o-o-mid-senior-devops-engineer-wroclaw,expired,2022-05-22 15:54:10.858794
flashcom-java-developer-mid-wroclaw,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-szczecin,expired,2022-05-22 15:54:10.858794
meaning-full-stack-engineer-praga,expired,2022-05-22 15:54:10.858794
grupa-farmacja-net-wordpress-developer-lodz,expired,2022-05-22 15:54:10.858794
hrnest-sp-z-o-o-net-developer-full-stack-gdansk,expired,2022-05-22 15:54:10.858794
donkey-republic-senior-android-developer-bydgoszcz,expired,2022-05-22 15:54:10.858794
pgs-software-s-a-senior-principal-java-developer-rzeszow,expired,2022-05-22 15:54:10.858794
meaning-full-stack-engineer-budapest,expired,2022-05-22 15:54:10.858794
flashcom-java-developer-mid-warszawa,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-e091dcbb-8c4f-4400-931e-efa693059210,expired,2022-05-22 15:54:10.858794
form3-senior-cloud-security-engineer-e52da73a-e797-4640-8786-b70fd9b4f6af,expired,2022-05-22 15:54:10.858794
apptailors-remote-node-js-developer-warszawa,expired,2022-05-22 15:54:10.858794
be-in-it-azure-cloud-architect-krakow,expired,2022-05-22 15:54:10.858794
it-develop-system-administrator-wroclaw,expired,2022-05-22 15:54:10.858794
it-develop-system-administrator-katowice,expired,2022-05-22 15:54:10.858794
bank-millennium-programista-net-angular-warszawa,expired,2022-05-22 15:54:10.858794
axa-avanssur-sa-oddzial-ii-w-polsce-principal-net-developer-gdansk,expired,2022-05-22 15:54:10.858794
awesome-bytes-salesforce-developer-krakow,expired,2022-05-22 15:54:10.858794
awesome-bytes-salesforce-developer-wroclaw,expired,2022-05-22 15:54:10.858794
pandadoc-senior-java-engineer-wroclaw,expired,2022-05-22 15:54:10.858794
pandadoc-senior-java-engineer-krakow,expired,2022-05-22 15:54:10.858794
ibso-sp-z-o-o-remote-php-developer-warszawa,expired,2022-05-22 15:54:10.858794
ibso-sp-z-o-o-remote-php-developer-wroclaw,expired,2022-05-22 15:54:10.858794
cavendish-professionals-senior-frontend-developer-wroclaw,expired,2022-05-22 15:54:10.858794
brains-beards-react-native-team-project-lead-f02847a1-70b2-4925-8ab4-7f25405ededd,expired,2022-05-22 15:54:10.858794
vlogit-senior-ux-designer-ux-manager-krakow,expired,2022-05-22 15:54:10.858794
volvo-polska-it-solution-architect-krakow,expired,2022-05-22 15:54:10.858794
volvo-polska-it-solution-architect-warszawa,expired,2022-05-22 15:54:10.858794
lendi-sp-z-o-o-remote-scala-developer-torun,expired,2022-05-22 15:54:10.858794
vlogit-senior-ux-designer-ux-manager-wroclaw,expired,2022-05-22 15:54:10.858794
cleeng-senior-project-manager-kielce,expired,2022-05-22 15:54:10.858794
brains-beards-react-native-team-project-lead-krakow,expired,2022-05-22 15:54:10.858794
trophy-games-game-liveops-specialist-krakow,expired,2022-05-22 15:54:10.858794
trophy-games-game-liveops-specialist-wroclaw,expired,2022-05-22 15:54:10.858794
lendi-sp-z-o-o-remote-scala-developer-poznan,expired,2022-05-22 15:54:10.858794
satisfly-magento-frontend-developer-warszawa,expired,2022-05-22 15:54:10.858794
technipfmc-digital-product-designer-lodz,expired,2022-05-22 15:54:10.858794
code-poets-solidity-developer-agregator-gield-nft-warszawa,expired,2022-05-22 15:54:10.858794
code-poets-solidity-developer-agregator-gield-nft-krakow,expired,2022-05-22 15:54:10.858794
technipfmc-digital-product-designer-warszawa,expired,2022-05-22 15:54:10.858794
qualityminds-senior-test-automation-engineer-lublin,expired,2022-05-22 15:54:10.858794
insart-llc-software-engineer-java-warszawa,expired,2022-05-22 15:54:10.858794
addepto-data-scientist-mid-senior-wroclaw,expired,2022-05-22 15:54:10.858794
softkraft-vue-js-developer-remote,expired,2022-05-22 15:54:10.858794
amsterdam-standard-sp-z-o-o-net-developer-f0ad82a7-5a3a-4299-a1f6-d301a757f593,expired,2022-05-22 15:54:10.858794
brains-beards-react-native-team-project-lead-ab73b0eb-9aca-451b-9a1b-a9e75272fa7b,expired,2022-05-22 15:54:10.858794
cleeng-senior-project-manager-czestochowa,expired,2022-05-22 15:54:10.858794
remoted-it-qa-automation-engineer-poznan,expired,2022-05-22 15:54:10.858794
remoted-it-qa-automation-engineer-gdansk,expired,2022-05-22 15:54:10.858794
remoted-it-infrastructure-engineer-poznan,expired,2022-05-22 15:54:10.858794
remoted-it-infrastructure-engineer-gdansk,expired,2022-05-22 15:54:10.858794
crestt-analityk-biznesowo-systemowy-0c7d4afd-71c0-40ae-b6e8-0017180400a5,expired,2022-05-22 15:54:10.858794
polarys-data-engineer-sopot,expired,2022-05-22 15:54:10.858794
pragmatic-play-gaming-equipment-technician-warszawa,expired,2022-05-22 15:54:10.858794
cleeng-senior-project-manager-bydgoszcz,expired,2022-05-22 15:54:10.858794
pragmatic-play-gaming-equipment-technician-wroclaw,expired,2022-05-22 15:54:10.858794
brains-beards-react-native-team-project-lead-rzeszow,expired,2022-05-22 15:54:10.858794
pragmatic-play-live-casino-studio-project-manager-warszawa,expired,2022-05-22 15:54:10.858794
pragmatic-play-studio-interior-designer-and-3d-artist-wroclaw,expired,2022-05-22 15:54:10.858794
brains-beards-react-native-team-project-lead-lublin,expired,2022-05-22 15:54:10.858794
pragmatic-play-studio-interior-designer-and-3d-artist-warszawa,expired,2022-05-22 15:54:10.858794
crestt-senior-react-developer-krakow,expired,2022-05-22 15:54:10.858794
pragmatic-play-live-casino-studio-project-manager-wroclaw,expired,2022-05-22 15:54:10.858794
unity-group-java-developer-f0cf8480-0f87-449b-b05f-7134398ce232,expired,2022-05-22 15:54:10.858794
unity-group-java-developer-17b8eb87-e256-4088-9a57-dfeac2c7f04f,expired,2022-05-22 15:54:10.858794
comarch-mlodszy-inzynier-systemowy-676d3e54-438a-4b07-8ef7-99ed98ae21c3,expired,2022-05-22 15:54:10.858794
comarch-mlodszy-inzynier-systemowy-c0dfeeb8-b375-4bdc-b2e5-476fdabcd1d1,expired,2022-05-22 15:54:10.858794
unity-group-front-end-developer-471f9e2e-0158-4cde-a372-3f4574961ad2,expired,2022-05-22 15:54:10.858794
unity-group-front-end-developer-b9eca347-2913-404a-92d6-5da5ea795ebd,expired,2022-05-22 15:54:10.858794
lendi-sp-z-o-o-remote-scala-developer-lublin,expired,2022-05-22 15:54:10.858794
lendi-sp-z-o-o-remote-scala-developer-fa9c62c2-0c98-4fe5-a44b-0a917d69efb8,expired,2022-05-22 15:54:10.858794
kevin-staff-backend-engineer-kotlin-spring-wroclaw,expired,2022-05-22 15:54:10.858794
cshark-devops-engineer-architect-krakow,expired,2022-05-22 15:54:10.858794
cshark-devops-engineer-architect,expired,2022-05-22 15:54:10.858794
pragmatic-play-game-developer-wroclaw,expired,2022-05-22 15:54:10.858794
pragmatic-play-game-developer-warszawa,expired,2022-05-22 15:54:10.858794
peak11-ruby-on-rails-developer-wroclaw,expired,2022-05-22 15:54:10.858794
netkodo-ror-developer-lodz,expired,2022-05-22 15:54:10.858794
cleeng-senior-project-manager-bielsko-biala,expired,2022-05-22 15:54:10.858794
brains-beards-react-native-team-project-lead-kielce,expired,2022-05-22 15:54:10.858794
brains-beards-react-native-team-project-lead-opole,expired,2022-05-22 15:54:10.858794
brains-beards-react-native-team-project-lead-zielona-gora,expired,2022-05-22 15:54:10.858794
advisor-net-developer-55fd59a6-537a-45f3-be71-5ee7ab2ff3ed,expired,2022-05-22 15:54:10.858794
exadel-poland-sp-z-o-o-associate-middle-java-developer-gdansk,expired,2022-05-22 15:54:10.858794
demant-cloud-developer-warszawa,expired,2022-05-22 15:54:10.858794
demant-cloud-developer-krakow,expired,2022-05-22 15:54:10.858794
dragons-lake-senior-ui-developer-limassol,expired,2022-05-22 15:54:10.858794
essyo-java-developer-programista-java-bialystok,expired,2022-05-22 15:54:10.858794
demant-cloud-developer-wroclaw,expired,2022-05-22 15:54:10.858794
essyo-java-developer-programista-java-zamosc,expired,2022-05-22 15:54:10.858794
dragons-lake-senior-c-ue-developer-limassol,expired,2022-05-22 15:54:10.858794
cleeng-senior-project-manager-zielona-gora,expired,2022-05-22 15:54:10.858794
netkodo-ror-developer,expired,2022-05-22 15:54:10.858794
lendi-sp-z-o-o-remote-scala-developer-zielona-gora,expired,2022-05-22 15:54:10.858794
lendi-sp-z-o-o-remote-scala-developer-kielce,expired,2022-05-22 15:54:10.858794
iview-recruitment-ux-designer-trojmiasto,expired,2022-05-22 15:54:10.858794
lendi-sp-z-o-o-remote-scala-developer-0a7aebf2-f81b-4507-9c3e-be01965bd3fd,expired,2022-05-22 15:54:10.858794
satisfly-magento-frontend-developer-bialystok,expired,2022-05-22 15:54:10.858794
nexio-management-analityk-biznesowy-lublin,expired,2022-05-22 15:54:10.858794
iview-recruitment-administrator-linux-poznan,expired,2022-05-22 15:54:10.858794
michael-page-sap-fi-co-senior-consultant-gliwice,expired,2022-05-22 15:54:10.858794
4it-solutions-java-developer-mid-senior-gdansk,expired,2022-05-22 15:54:10.858794
4it-solutions-net-developer-gdansk,expired,2022-05-22 15:54:10.858794
volvo-polska-chapter-lead-java,expired,2022-05-22 15:54:10.858794
rentals-united-qa-specialist-manual-tester-5b4e6973-ad4c-4957-bd7e-149867c39eba,expired,2022-05-22 15:54:10.858794
rentals-united-python-developer-flask-gdansk,expired,2022-05-22 15:54:10.858794
rentals-united-python-developer-flask-krakow,expired,2022-05-22 15:54:10.858794
rentals-united-qa-specialist-manual-tester-gdansk,expired,2022-05-22 15:54:10.858794
rentals-united-mid-senior-net-developer-gdansk,expired,2022-05-22 15:54:10.858794
rentals-united-mid-senior-net-developer-krakow,expired,2022-05-22 15:54:10.858794
volvo-polska-chapter-lead-api-integration-2-warszawa,expired,2022-05-22 15:54:10.858794
volvo-polska-chapter-lead-java-warszawa,expired,2022-05-22 15:54:10.858794
synergy-codes-fullstack-net-developer-poznan,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-pam-engineer-cybersecurity-warszawa,expired,2022-05-22 15:54:10.858794
softwarehut-sp-z-o-o-front-end-developer-bc0e6cac-aaa3-4cc7-89e7-85faa8ad334b,expired,2022-05-22 15:54:10.858794
softwarehut-sp-z-o-o-front-end-developer-chorzow,expired,2022-05-22 15:54:10.858794
grupa-interia-pl-java-kotlin-developer-gdansk,expired,2022-05-22 15:54:10.858794
lendi-sp-z-o-o-remote-scala-developer-katowice,expired,2022-05-22 15:54:10.858794
hero-labs-embedded-developer-warszawa,expired,2022-05-22 15:54:10.858794
hero-labs-devops-engineer-warszawa,expired,2022-05-22 15:54:10.858794
hero-labs-devops-engineer-krakow,expired,2022-05-22 15:54:10.858794
cleeng-senior-project-manager-bialystok,expired,2022-05-22 15:54:10.858794
hero-labs-embedded-developer-krakow,expired,2022-05-22 15:54:10.858794
volven-senior-node-js-developer-krakow,expired,2022-05-22 15:54:10.858794
globallogic-java-academy-trainee-bydgoszcz,expired,2022-05-22 15:54:10.858794
globallogic-java-academy-trainee-zielona-gora,expired,2022-05-22 15:54:10.858794
globallogic-java-academy-trainee-koszalin,expired,2022-05-22 15:54:10.858794
hero-labs-python-developer-warszawa,expired,2022-05-22 15:54:10.858794
globallogic-java-academy-trainee-wroclaw,expired,2022-05-22 15:54:10.858794
hero-labs-python-developer-krakow,expired,2022-05-22 15:54:10.858794
brains-beards-react-native-team-project-lead-czestochowa,expired,2022-05-22 15:54:10.858794
awin-global-software-java-eng-4-days-week-18d7dd62-1609-4a32-84b2-903ac3932b11,expired,2022-05-22 15:54:10.858794
nordea-sr-test-automation-engineer-with-java-gdansk,expired,2022-05-22 15:54:10.858794
awin-global-software-java-eng-4-days-week-krakow,expired,2022-05-22 15:54:10.858794
awin-global-software-java-eng-4-days-week-58605428-5421-4467-81aa-78ed20632211,expired,2022-05-22 15:54:10.858794
cleeng-senior-project-manager-torun,expired,2022-05-22 15:54:10.858794
peakdata-senior-product-manager-gdansk,expired,2022-05-22 15:54:10.858794
brains-beards-react-native-team-project-lead-warszawa,expired,2022-05-22 15:54:10.858794
insart-llc-software-engineer-java-gdansk,expired,2022-05-22 15:54:10.858794
altkom-software-consulting-frontend-developer-vue-krakow,expired,2022-05-22 15:54:10.858794
cleeng-senior-project-manager-katowice,expired,2022-05-22 15:54:10.858794
lendi-sp-z-o-o-remote-scala-developer-bydgoszcz,expired,2022-05-22 15:54:10.858794
synergy-codes-software-tester-warszawa,expired,2022-05-22 15:54:10.858794
altimetrik-poland-java-tech-lead-krakow,expired,2022-05-22 15:54:10.858794
altimetrik-poland-java-tech-lead-warszawa,expired,2022-05-22 15:54:10.858794
optad360-software-tester-front-end-applications-katowice,expired,2022-05-22 15:54:10.858794
optad360-software-tester-front-end-applications-krakow,expired,2022-05-22 15:54:10.858794
vlogit-programista-aplikacji-mobilnych-ca5ddbc2-e324-4265-9f20-f98c481140f3,expired,2022-05-22 15:54:10.858794
vlogit-programista-aplikacji-mobilnych-48317725-f5a0-4a43-b67f-cec336a78349,expired,2022-05-22 15:54:10.858794
optad360-mid-backend-developer-php-poznan,expired,2022-05-22 15:54:10.858794
optad360-mid-backend-developer-php-krakow,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-lead-c-linux-developer-wroclaw,expired,2022-05-22 15:54:10.858794
fujitsu-technology-solutions-sp-z-o-o-pam-engineer-cybersecurity-wroclaw,expired,2022-05-22 15:54:10.858794
infor-devops-engineer-aws-azure-poznan,expired,2022-05-22 15:54:10.858794
cushman-wakefield-it-desk-side-support-engineer-c68d12a1-15c2-40c1-9e1d-1c59f2a92409,expired,2022-05-22 15:54:10.858794
