,id ,Category,marker_icon,workplace_type,experience_level,city,type,from,to,currency
876,sentione-frontend-developer-mid-level,Frontend,javascript,partly_remote,mid,Gdańsk,permanent,8000.0,13500.0,pln
877,arribatec-innovation-sp-z-o-o-react-developer,Frontend,javascript,remote,mid,Wrocław,b2b,16000.0,22000.0,pln
878,talent-hills-frontend-developer,Frontend,javascript,remote,junior,Warszawa,permanent,8000.0,14000.0,pln
879,nfq-front-end-react-developer,Frontend,javascript,remote,mid,Kraków,b2b,11000.0,18000.0,pln
880,nfq-front-end-react-developer,Frontend,javascript,remote,mid,Kraków,permanent,9200.0,14900.0,pln
881,jellytech-sp-z-o-o-frontend-developer,Frontend,javascript,remote,mid,Warszawa,b2b,14000.0,21000.0,pln
882,restaurantclub-frontend-developer-restaurant-club-poznan,Frontend,javascript,remote,mid,Poznań,b2b,10000.0,15000.0,pln
883,restaurantclub-frontend-developer-restaurant-club-baffb74e-6e0a-4397-bbf2-d105d5932c9c,Frontend,javascript,remote,mid,Łódź,b2b,10000.0,15000.0,pln
884,restaurantclub-frontend-developer-restaurant-club-d90a3126-ebbf-43ed-8a24-54a88ec8ba8f,Frontend,javascript,remote,mid,Szczecin,b2b,10000.0,15000.0,pln
885,restaurantclub-frontend-developer-restaurant-club-e9c74c3a-d48c-4cf4-887d-17573e9e4ff6,Frontend,javascript,remote,mid,Kraków,b2b,10000.0,15000.0,pln
886,restaurantclub-frontend-developer-restaurant-club-377ff4e3-1737-4171-aedb-48642b4342df,Frontend,javascript,remote,mid,Wrocław,b2b,10000.0,15000.0,pln
887,unity-group-front-end-tech-lead-b876de15-1f7f-40fd-ac20-ede639876f2e,Frontend,javascript,remote,senior,Wrocław,b2b,16800.0,27000.0,pln
888,unity-group-front-end-tech-lead-b876de15-1f7f-40fd-ac20-ede639876f2e,Frontend,javascript,remote,senior,Wrocław,permanent,12100.0,19400.0,pln
889,unity-group-front-end-tech-lead-dce8e8f8-e016-4168-b6fc-3449b3322464,Frontend,javascript,remote,senior,Kraków,b2b,16800.0,27000.0,pln
890,unity-group-front-end-tech-lead-dce8e8f8-e016-4168-b6fc-3449b3322464,Frontend,javascript,remote,senior,Kraków,permanent,12100.0,19400.0,pln
891,unity-group-front-end-developer-fa0f3d2b-beef-4e0a-8bf0-9a59e0c507ce,Frontend,javascript,partly_remote,mid,Warszawa,b2b,10100.0,16000.0,pln
892,unity-group-front-end-developer-fa0f3d2b-beef-4e0a-8bf0-9a59e0c507ce,Frontend,javascript,partly_remote,mid,Warszawa,permanent,8500.0,13400.0,pln
893,unity-group-front-end-developer-e33c73f5-fbf8-4e8e-b95a-673a931502e4,Frontend,javascript,partly_remote,mid,Kraków,b2b,10100.0,16000.0,pln
894,unity-group-front-end-developer-e33c73f5-fbf8-4e8e-b95a-673a931502e4,Frontend,javascript,partly_remote,mid,Kraków,permanent,8500.0,13400.0,pln
895,hub-hr-front-end-developer-32fbeacd-a30c-4e3a-9a00-5ef54f46b7fc,Frontend,javascript,remote,mid,Gdańsk,permanent,23000.0,32000.0,pln
896,hub-hr-front-end-developer-bialystok,Frontend,javascript,remote,mid,Białystok,permanent,23000.0,32000.0,pln
897,hub-hr-front-end-developer-gdansk,Frontend,javascript,remote,mid,Gdańsk,b2b,12000.0,17000.0,pln
898,hub-hr-front-end-developer-katowice,Frontend,javascript,remote,mid,Katowice,b2b,12000.0,17000.0,pln
899,upside-frontend-developer-with-vue-or-react-warszawa,Frontend,javascript,remote,mid,Warszawa,b2b,9000.0,18000.0,pln
900,upside-frontend-developer-with-vue-or-react-katowice,Frontend,javascript,remote,mid,Katowice,b2b,9000.0,18000.0,pln
901,nokia-frontend-developer-with-react,Frontend,java,partly_remote,mid,Wrocław,permanent,,,
902,andersen-front-end-developer-react-82ba59f1-3793-439b-8ec2-b1495a529ea2,Frontend,javascript,remote,senior,Kraków,b2b,18000.0,26000.0,pln
903,andersen-front-end-developer-react-82ba59f1-3793-439b-8ec2-b1495a529ea2,Frontend,javascript,remote,senior,Kraków,permanent,17000.0,23000.0,pln
904,rumble-fish-software-development-angular-developer,Frontend,javascript,partly_remote,mid,Kraków,b2b,12000.0,18000.0,pln
905,paypo-frontend-developer-gdansk,Frontend,javascript,remote,mid,Gdańsk,b2b,,,
906,paypo-frontend-developer-poznan,Frontend,javascript,remote,mid,Poznań,b2b,,,
907,amsterdam-standard-sp-z-o-o-front-end-react-developer-krakow,Frontend,javascript,remote,mid,Kraków,b2b,11000.0,18000.0,pln
908,amsterdam-standard-sp-z-o-o-front-end-react-developer-7a9c637d-779a-4514-8229-d5d39085691a,Frontend,javascript,remote,mid,Wrocław,b2b,11000.0,18000.0,pln
909,tooploox-front-end-vue-js-engineer-regular,Frontend,javascript,remote,mid,Wrocław,b2b,14000.0,20000.0,pln
910,tooploox-front-end-vue-js-engineer-regular,Frontend,javascript,remote,mid,Wrocław,permanent,12000.0,18000.0,pln
911,eskom-frontend-angular-architect,Frontend,architecture,remote,senior,Warszawa,b2b,16000.0,25500.0,pln
912,elitehunter-pl-frontend-developer,Frontend,javascript,remote,mid,Kraków,b2b,15000.0,18000.0,pln
913,boombit-s-a-frontend-developer-krakow,Frontend,javascript,remote,mid,Gdańsk,permanent,10000.0,12000.0,pln
914,vee-center-frontend-developer,Frontend,javascript,office,mid,Gdańsk,b2b,,,
915,railwaymen-front-end-developer-fully-remote,Frontend,javascript,remote,mid,Kraków,b2b,9000.0,12000.0,pln
916,asseco-business-solutions-frontend-developer-ab9c3ada-8497-4aa3-ad30-46e4b74ba281,Frontend,javascript,remote,mid,Warszawa,permanent,,,
917,asseco-business-solutions-frontend-developer-gdynia,Frontend,javascript,remote,mid,Gdynia,permanent,,,
918,eskom-frontend-angular-architect-krakow,Frontend,architecture,remote,senior,Kraków,b2b,16000.0,25500.0,pln
919,nokia-frontend-developer-with-react-krakow,Frontend,javascript,partly_remote,mid,Kraków,permanent,,,
920,nokia-frontend-developer-with-react-warszawa,Frontend,javascript,partly_remote,mid,Warszawa,permanent,,,
921,bny-mellon-poland-sp-z-o-o-front-end-developer-angular-2-warszawa,Frontend,javascript,partly_remote,mid,Warszawa,permanent,10000.0,18000.0,pln
922,bny-mellon-poland-sp-z-o-o-front-end-developer-angular-2-gdynia,Frontend,javascript,partly_remote,mid,Gdynia,permanent,10000.0,18000.0,pln
923,samsung-r-d-institute-poland-devops-for-cloud-database-service,Devops,devops,partly_remote,mid,Warszawa,permanent,,,
924,geeksforless-devops-krakow,Devops,devops,remote,senior,Kraków,b2b,5000.0,9000.0,usd
925,mobile-vikings-devops-engineer-wroclaw,Devops,devops,partly_remote,mid,Wrocław,b2b,13000.0,20000.0,pln
926,ecovadis-devops-engineer,Devops,devops,remote,mid,Warszawa,permanent,15000.0,22000.0,pln
927,cpl-jobs-senior-devops-lead-warsaw,Devops,devops,remote,senior,Warszawa,permanent,27000.0,37000.0,pln
928,7n-devops-engineer-remotely,Devops,devops,remote,senior,Warszawa,b2b,33600.0,36960.0,pln
929,optiveum-devops-engineer-a4e502f5-19d9-4d27-bad7-5d2efa7adec2,Devops,devops,remote,senior,Warszawa,b2b,22000.0,30000.0,pln
930,e-loop-devops-engineer,Devops,devops,remote,mid,Olsztyn,b2b,15000.0,25000.0,pln
931,infor-devops-engineer-aws-azure,Devops,devops,remote,senior,Wrocław,permanent,17000.0,20000.0,pln
932,datafeedwatch-devops-remote,Devops,devops,remote,senior,Kraków,b2b,18000.0,24000.0,pln
933,simcorp-devops-engineer,Devops,devops,remote,mid,Warszawa,b2b,,,
934,simcorp-devops-engineer,Devops,devops,remote,mid,Warszawa,permanent,,,
935,zyte-devops-engineer-hadoop,Devops,devops,remote,senior,Warszawa,b2b,23000.0,34000.0,pln
936,silky-coders-devops-engineer-gdansk,Devops,devops,remote,mid,Gdańsk,permanent,,,
937,silky-coders-devops-engineer-gdansk,Devops,devops,remote,mid,Gdańsk,b2b,,,
938,manpowergroup-devops-engineer-982b0169-9799-4a57-a4f6-cdd96dc90982,Devops,devops,remote,mid,Wrocław,b2b,30240.0,32424.0,pln
939,peopletrust-sp-z-o-o-devops-with-aws,Devops,devops,remote,mid,Warszawa,b2b,21840.0,26040.0,pln
940,budimex-devops-cloud-engineer-warszawa,Devops,devops,office,mid,Warszawa,b2b,,,
941,budimex-devops-cloud-engineer-warszawa,Devops,devops,office,mid,Warszawa,permanent,,,
942,lekta-ai-devops,Devops,devops,remote,senior,Kraków,b2b,22000.0,30000.0,pln
943,bank-millennium-devops-zarzadzajacy-paltforma-kubernetes,Devops,devops,partly_remote,mid,Warszawa,permanent,,,
944,kitopi-devops-engineer,Devops,devops,remote,senior,Kraków,b2b,15000.0,21000.0,pln
945,kitopi-devops-engineer,Devops,devops,remote,senior,Kraków,permanent,12500.0,17500.0,pln
946,manpowergroup-devops-engineer-azure,Devops,devops,remote,senior,Wrocław,b2b,36960.0,40320.0,pln
947,dxc-technology-devops-platform-engineer-8cc31af3-37c6-49f3-ab0b-d131c8530216,Devops,devops,remote,mid,Warszawa,permanent,,,
948,conscensia-devops-engineer-7cb09dc4-be1c-4864-aa48-0042ee1fc92d,Devops,devops,partly_remote,mid,Warszawa,b2b,16000.0,25000.0,pln
949,larsen-toubro-infotech-devops-engineer-07b6e6ac-b287-49d6-90df-bf241a7698f3,Devops,devops,partly_remote,mid,Warszawa,b2b,20800.0,26000.0,pln
950,codilime-devops-engineer-ci-cd-virtualization,Devops,devops,remote,mid,Warszawa,b2b,18000.0,28000.0,pln
951,devsdata-llc-devops-engineer-remote-767faaa5-2feb-40b3-bc45-e95a95669ef5,Devops,devops,remote,mid,Warszawa,b2b,14000.0,18000.0,pln
952,ntiative-devops-engineer-krakow,Devops,devops,remote,senior,Kraków,b2b,18000.0,25000.0,pln
953,ntiative-devops-engineer-krakow,Devops,devops,remote,senior,Kraków,permanent,18000.0,25000.0,pln
954,qualityminds-devops-engineer-warszawa,Devops,devops,remote,mid,Warszawa,b2b,16800.0,25200.0,pln
955,prodata-consult-azure-devops,Devops,devops,remote,mid,Warszawa,b2b,22680.0,26040.0,pln
956,wunderman-thompson-technology-it-engineer,Devops,admin,partly_remote,mid,Poznań,b2b,9000.0,13000.0,pln
957,wunderman-thompson-technology-it-engineer,Devops,admin,partly_remote,mid,Poznań,permanent,8000.0,12000.0,pln
958,jit-team-devops-engineer-intern,Devops,devops,partly_remote,junior,Gdynia,b2b,,,
959,uws-software-service-ltd-devops-and-cloud-engineer-katowice,Devops,devops,remote,senior,Katowice,b2b,4000.0,6000.0,eur
960,bnp-paribas-bank-polska-devops-engineer-cloud-services-team,Devops,devops,partly_remote,mid,Warszawa,permanent,,,
961,airslate-devops-engineer,Devops,devops,partly_remote,mid,Wrocław,permanent,,,
962,airslate-devops-engineer,Devops,devops,partly_remote,mid,Wrocław,b2b,,,
963,amsterdam-standard-devops,Devops,devops,remote,mid,Kraków,b2b,12000.0,18000.0,pln
964,bosch-polska-devops-specialist-automated-driving-ai-warszawa,Devops,devops,partly_remote,mid,Warszawa,permanent,,,
965,property-group-sp-z-o-o-devops-mid-senior,Devops,devops,partly_remote,senior,Warszawa,b2b,15000.0,20000.0,pln
966,itds-devops-engineer-43dd9979-fccd-4fce-96a7-a37db266dea8,Devops,devops,remote,mid,Warszawa,b2b,18000.0,24000.0,pln
967,itds-devops-engineer-43dd9979-fccd-4fce-96a7-a37db266dea8,Devops,devops,remote,mid,Warszawa,permanent,12000.0,17500.0,pln
968,crustlab-devops-engineer-krakow,Devops,devops,remote,senior,Kraków,b2b,23000.0,29000.0,pln
969,crustlab-devops-engineer-krakow,Devops,devops,remote,senior,Kraków,permanent,18500.0,23500.0,pln
970,forefront-devops-engineer,Devops,devops,remote,mid,Warszawa,b2b,4250.0,6000.0,usd
971,the-software-house-devops-engineer,Devops,devops,remote,mid,Gliwice,b2b,9500.0,19000.0,pln
972,finanteq-devops-engineer,Devops,devops,remote,mid,Lublin,b2b,,,
973,doingud-devops-engineer,Devops,devops,remote,mid,New York,permanent,5900.0,11667.0,usd
974,axa-avanssur-sa-oddzial-ii-w-polsce-devops-engineer,Devops,devops,remote,mid,Warszawa,b2b,21000.0,29000.0,pln
975,axa-avanssur-sa-oddzial-ii-w-polsce-devops-engineer,Devops,devops,remote,mid,Warszawa,permanent,16000.0,22000.0,pln
976,dxc-technology-devops-engineer-in-clouds,Devops,devops,remote,mid,Warszawa,permanent,,,
977,blue-media-s-a-devops-engineer,Devops,devops,remote,mid,Sopot,permanent,,,
978,hireone-it-recruitment-devops-engineer-lublin,Devops,devops,remote,mid,Lublin,b2b,22400.0,25600.0,pln
979,devsdata-llc-devops-expert-100-remotely,Devops,devops,remote,senior,Warszawa,b2b,45000.0,57000.0,pln
980,talent-hills-devops-engineer-efb6bd7b-1cb1-4ee4-a73b-69cab4d8b59c,Devops,devops,remote,mid,Warszawa,b2b,16000.0,22000.0,pln
981,talent-hills-devops-engineer-efb6bd7b-1cb1-4ee4-a73b-69cab4d8b59c,Devops,devops,remote,mid,Warszawa,permanent,14000.0,20000.0,pln
982,s3-connected-health-devops-engineer,Devops,devops,remote,mid,Wrocław,permanent,,,
983,adb-polska-devops-security-engineer-katowice,Devops,devops,remote,mid,Katowice,b2b,19000.0,25500.0,pln
984,adb-polska-devops-security-engineer-katowice,Devops,devops,remote,mid,Katowice,permanent,16000.0,21500.0,pln
985,team-international-poland-devops-engineer-aws,Devops,devops,remote,mid,Lublin,b2b,17000.0,21000.0,pln
986,team-international-poland-devops-engineer-aws,Devops,devops,remote,mid,Lublin,permanent,14000.0,17500.0,pln
987,iceo-venture-builder-devops,Devops,devops,remote,mid,Kraków,b2b,14000.0,20000.0,pln
988,gsk-devops-engineer-poznan,Devops,devops,partly_remote,mid,Poznań,permanent,,,
989,r-systems-devops-engineer,Devops,devops,remote,mid,Warszawa,permanent,14000.0,19000.0,pln
990,grupa-komputronik-devops-mid,Devops,devops,partly_remote,mid,Poznań,b2b,8000.0,16000.0,pln
991,adb-polska-devops-security-engineer,Devops,security,remote,mid,Poznań,b2b,19000.0,25500.0,pln
992,adb-polska-devops-security-engineer,Devops,security,remote,mid,Poznań,permanent,16000.0,21500.0,pln
993,batmaid-devops-engineer,Devops,devops,partly_remote,mid,Warszawa,b2b,16000.0,26000.0,pln
994,engenious-devops-engineer-krakow,Devops,devops,remote,mid,Kraków,b2b,20800.0,28800.0,pln
995,exadel-poland-sp-z-o-o-devops-architect,Devops,devops,remote,senior,Warszawa,b2b,27000.0,34000.0,pln
996,exadel-poland-sp-z-o-o-devops-architect,Devops,devops,remote,senior,Warszawa,permanent,25000.0,34000.0,pln
997,360-code-lab-devops-engineer,Devops,devops,remote,mid,Warszawa,b2b,20000.0,23000.0,pln
998,mediawave-sp-z-o-o-devops-engineer,Devops,devops,remote,senior,Opole,b2b,14000.0,24000.0,pln
999,mediawave-sp-z-o-o-devops-engineer,Devops,devops,remote,senior,Opole,permanent,9000.0,16000.0,pln
1000,synergy-sports-devops-engineer-aws,Devops,devops,remote,senior,Warszawa,permanent,20000.0,23000.0,pln
1001,asseco-business-solutions-devops-engineer-java-stack-6a0843e9-f2d0-4d25-89b8-185052f78eb7,Devops,devops,remote,mid,Lublin,permanent,,,
1002,asseco-business-solutions-devops-engineer-java-stack-6a0843e9-f2d0-4d25-89b8-185052f78eb7,Devops,devops,remote,mid,Lublin,b2b,,,
1003,objectivity-devops-engineer-with-azure-63816874-f4e3-4355-931c-81ae363a6654,Devops,devops,remote,mid,Gdańsk,b2b,17000.0,24000.0,pln
1004,objectivity-devops-engineer-with-azure-63816874-f4e3-4355-931c-81ae363a6654,Devops,devops,remote,mid,Gdańsk,permanent,11000.0,16000.0,pln
1005,arche-consulting-devops-engineer-warszawa,Devops,devops,remote,junior,Warszawa,permanent,7000.0,9000.0,pln
1006,amelco-uk-devops-engineer,Devops,devops,partly_remote,mid,Warszawa,b2b,22000.0,33000.0,pln
1007,volkswagen-group-services-devops-engineer-it-infractructure,Devops,devops,remote,mid,Poznań,permanent,17000.0,23000.0,pln
1008,globallogic-devops-integrator-academy-trainee,Devops,devops,partly_remote,junior,Szczecin,mandate_contract,,,
1009,appliscale-sp-z-o-o-devops-engineer,Devops,devops,remote,senior,Kraków,b2b,19000.0,29000.0,pln
1010,appliscale-sp-z-o-o-devops-engineer,Devops,devops,remote,senior,Kraków,permanent,16000.0,24500.0,pln
1011,pearson-devops-engineer,Devops,devops,remote,mid,Poznań,b2b,15000.0,24500.0,pln
1012,pearson-devops-engineer,Devops,devops,remote,mid,Poznań,permanent,10000.0,20000.0,pln
1013,itlt-devops-engineer-e24a0e4c-e395-4600-87c4-93992b816f04,Devops,devops,remote,mid,Warszawa,b2b,25200.0,26900.0,pln
1014,uniteam-sp-z-o-o-devops-architect,Devops,architecture,remote,senior,Warszawa,b2b,25200.0,32000.0,pln
1015,itlt-devops-engineer-poznan,Devops,admin,partly_remote,junior,Poznań,b2b,9000.0,16000.0,pln
1016,fujitsu-technology-solutions-sp-z-o-o-devops-engineer-aws,Devops,devops,remote,mid,Łódź,permanent,15000.0,18000.0,pln
1017,viacomcbs-senior-devops-engineer,Devops,devops,remote,mid,Warszawa,permanent,,,
1018,gigaset-poland-devops-engineer,Devops,devops,remote,mid,Wrocław,b2b,12000.0,18000.0,pln
1019,gigaset-poland-devops-engineer,Devops,devops,remote,mid,Wrocław,permanent,10000.0,15000.0,pln
1020,savangard-sp-z-o-o-devops-support-engineer,Devops,support,remote,mid,Warszawa,permanent,10000.0,13000.0,pln
1021,kalepa-devops-engineer,Devops,devops,remote,senior,Warszawa,b2b,9000.0,13000.0,usd
1022,cognizant-technology-solutions-devops-engineer,Devops,devops,remote,mid,Gdańsk,b2b,,,
1023,cognizant-technology-solutions-devops-engineer,Devops,devops,remote,mid,Gdańsk,permanent,,,
1024,gravit-dev-devops-engineer,Devops,devops,remote,mid,Warszawa,b2b,18480.0,23520.0,pln
1025,softserve-devops-engineer-python-aws,Devops,devops,remote,mid,Wrocław,b2b,12000.0,23998.0,pln
1026,big-xyt-devops-sysops,Devops,devops,partly_remote,mid,Wrocław,permanent,10000.0,15000.0,pln
1027,cloud-technologies-s-a-devops-engineer-warszawa,Devops,devops,partly_remote,mid,Warszawa,b2b,15000.0,25000.0,pln
1028,codahead-devops-4ee44d63-2b5e-41bc-90e5-7822184d9a05,Devops,devops,remote,mid,Kraków,b2b,13000.0,25000.0,pln
1029,edipresse-polska-s-a-devops,Devops,devops,remote,mid,Warszawa,b2b,15000.0,20000.0,pln
1030,edipresse-polska-s-a-devops,Devops,devops,remote,mid,Warszawa,permanent,13000.0,17000.0,pln
1031,zinkworks-devops-engineer,Devops,python,office,mid,Warszawa,permanent,,,
1032,spokko-devops-engineer,Devops,devops,remote,senior,Warszawa,b2b,18000.0,28000.0,pln
1033,enzode-devops-sysadm,Devops,devops,remote,senior,Warszawa,b2b,,,
1034,cshark-site-reliability-engineer-aws-wroclaw,Devops,devops,remote,senior,Wrocław,b2b,22500.0,28500.0,pln
1035,stx-next-devops-engineer-aws,Devops,devops,remote,senior,Poznań,b2b,15960.0,28650.0,pln
1036,semantive-devops-engineer-warszawa,Devops,devops,remote,mid,Warszawa,b2b,16000.0,21500.0,pln
1037,prime-engineering-poland-devops-engineer-cloud-infrastructure,Devops,devops,remote,mid,Katowice,b2b,16800.0,24150.0,pln
1038,4soft-devops-engineer,Devops,devops,remote,mid,Wrocław,b2b,16000.0,25000.0,pln
1039,trumpf-huettinger-sp-z-o-o-devops-engineer-k-m,Devops,devops,partly_remote,mid,Zielonka,permanent,,,
1040,ergo-technology-services-devops-engineer,Devops,devops,partly_remote,mid,Gdańsk,permanent,,,
1041,tagvenue-devops-engineer,Devops,devops,remote,senior,Kraków,b2b,18000.0,25000.0,pln
1042,ccc-s-a-devops-engineer,Devops,devops,partly_remote,mid,Warszawa,b2b,15000.0,30000.0,pln
1043,ccc-s-a-devops-engineer,Devops,devops,partly_remote,mid,Warszawa,permanent,15000.0,30000.0,pln
1044,nokia-devops-engineer-warszawa,Devops,devops,remote,mid,Wrocław,permanent,,,
1045,ericsson-devops-engineer,Devops,devops,partly_remote,mid,Kraków,permanent,,,
1046,cpl-jobs-devops-senior-manager,Devops,devops,partly_remote,senior,Warszawa,permanent,30000.0,38000.0,pln
1047,vue-storefront-devops-cloud-transformation-director,Devops,devops,remote,senior,Warszawa,b2b,30000.0,40000.0,pln
1048,sii-devops-engineer-warszawa,Devops,devops,remote,mid,Warszawa,b2b,,,
1049,sigma-it-poland-devops-engineer-wroclaw,Devops,devops,remote,mid,Wrocław,b2b,26880.0,28560.0,pln
1050,sigma-it-poland-devops-engineer-wroclaw,Devops,devops,remote,mid,Wrocław,permanent,22000.0,23500.0,pln
1051,antmait-devops-kubernetes-docker,Devops,devops,remote,senior,Kraków,b2b,29000.0,34000.0,pln
1052,wirtualna-polska-media-s-a-devops-engineer,Devops,devops,partly_remote,mid,Warszawa,b2b,,,
1053,wirtualna-polska-media-s-a-devops-engineer,Devops,devops,partly_remote,mid,Warszawa,permanent,,,
1054,kotrak-s-a-devops-engineer,Devops,devops,remote,mid,Katowice,b2b,10000.0,18000.0,pln
